"","club","clubLabel","venue","venueLabel","coordinates","breitengrad","laengengrad"
"153","http://www.wikidata.org/entity/Q69505","Persiba Bantul","http://www.wikidata.org/entity/Q14476212","Sultan Agung Stadium","110.380388888 -7.87525","-7.87525","110.380388888"
"154","http://www.wikidata.org/entity/Q48954","York City F.C.","http://www.wikidata.org/entity/Q20876317","York Community Stadium","-1.052777777 53.984722222","53.984722222","-1.052777777"
"155","http://www.wikidata.org/entity/Q111516","Phoenix Rising FC","http://www.wikidata.org/entity/Q29098113","Casino Arizona Field","-111.90555556 33.4375","33.4375","-111.90555556"
"156","http://www.wikidata.org/entity/Q108708","CF Fuenlabrada","http://www.wikidata.org/entity/Q32363619","Estadio Fernando Torres","-3.8260961 40.2917128","40.2917128","-3.8260961"
"157","http://www.wikidata.org/entity/Q83575","Persegres Gresik United","http://www.wikidata.org/entity/Q55064950","Gelora Joko Samudro Stadium","112.65075 -7.185388888","-7.185388888","112.65075"
"158","http://www.wikidata.org/entity/Q64884","Orange County SC","http://www.wikidata.org/entity/Q58215304","Championship Soccer Stadium","-117.739335 33.67446","33.67446","-117.739335"
"159","http://www.wikidata.org/entity/Q111516","Phoenix Rising FC","http://www.wikidata.org/entity/Q106506352","Phoenix Rising Soccer Complex at Wild Horse Pass","-111.978472222 33.270111111","33.270111111","-111.978472222"
"160","http://www.wikidata.org/entity/Q48911","F.C. Lorient","http://www.wikidata.org/entity/Q39189","Stade du Moustoir","-3.369733 47.748256","47.748256","-3.369733"
"161","http://www.wikidata.org/entity/Q42412","FC Emmenbrücke","http://www.wikidata.org/entity/Q42401","Stadion Gersag","8.283611 47.079722","47.079722","8.283611"
"162","http://www.wikidata.org/entity/Q48664","Villa Teresa","http://www.wikidata.org/entity/Q48709","Estadio José Nasazzi","-56.209033 -34.861525","-34.861525","-56.209033"
"163","http://www.wikidata.org/entity/Q22707","TSG 1899 Hoffenheim","http://www.wikidata.org/entity/Q129870","Prezero-Arena","8.888278 49.239","49.239","8.888278"
"164","http://www.wikidata.org/entity/Q29390","A.C.R. Messina","http://www.wikidata.org/entity/Q144100","Stadio San Filippo","15.520833 38.161389","38.161389","15.520833"
"165","http://www.wikidata.org/entity/Q41420","Borussia Dortmund","http://www.wikidata.org/entity/Q150928","Westfalenstadion","7.451667 51.4925","51.4925","7.451667"
"166","http://www.wikidata.org/entity/Q32494","FC Schalke 04","http://www.wikidata.org/entity/Q150961","Veltins Arena","7.067588888 51.554502777","51.554502777","7.067588888"
"167","http://www.wikidata.org/entity/Q33748","Hannover 96","http://www.wikidata.org/entity/Q152633","Niedersachsenstadion","9.731111 52.36","52.36","9.731111"
"168","http://www.wikidata.org/entity/Q38245","Eintracht Frankfurt","http://www.wikidata.org/entity/Q157273","Waldstadion","8.645278 50.068611","50.068611","8.645278"
"169","http://www.wikidata.org/entity/Q19651","Yeovil Town F.C.","http://www.wikidata.org/entity/Q177206","Huish Park","-2.674881 50.950278","50.950278","-2.674881"
"170","http://www.wikidata.org/entity/Q24360","FC Alma-Ata","http://www.wikidata.org/entity/Q190788","Almaty Central Stadium","76.92435 43.238331","43.238331","76.92435"
"171","http://www.wikidata.org/entity/Q19628","Olympiacos F.C.","http://www.wikidata.org/entity/Q213508","Karaiskakis Stadium","23.664536 37.946169","37.946169","23.664536"
"172","http://www.wikidata.org/entity/Q48862","Aldershot Town F.C.","http://www.wikidata.org/entity/Q325809","Recreation Ground","-0.754789 51.248386","51.248386","-0.754789"
"173","http://www.wikidata.org/entity/Q45685","CBE SA","http://www.wikidata.org/entity/Q352962","Addis Ababa Stadium","38.756417 9.013306","9.013306","38.756417"
"174","http://www.wikidata.org/entity/Q43477","FC Shinnik Yaroslavl","http://www.wikidata.org/entity/Q384886","Shinnik Stadium","39.867486 57.628729","57.628729","39.867486"
"175","http://www.wikidata.org/entity/Q43710","Antalyaspor","http://www.wikidata.org/entity/Q417007","Akdeniz University Stadium","30.646666666 36.893611111","36.893611111","30.646666666"
"176","http://www.wikidata.org/entity/Q24719","Roda JC Kerkrade","http://www.wikidata.org/entity/Q476674","Parkstad Limburg Stadion","6.005833333 50.856944444","50.856944444","6.005833333"
"177","http://www.wikidata.org/entity/Q44256","Goyang Zaicro FC","http://www.wikidata.org/entity/Q484713","Goyang Stadium","126.743056 37.676422","37.676422","126.743056"
"178","http://www.wikidata.org/entity/Q48925","Bristol Rovers F.C.","http://www.wikidata.org/entity/Q508121","Memorial Stadium","-2.58313 51.4862","51.4862","-2.58313"
"179","http://www.wikidata.org/entity/Q48932","Cheltenham Town F.C.","http://www.wikidata.org/entity/Q541299","Whaddon Road","-2.060211 51.906158","51.906158","-2.060211"
"180","http://www.wikidata.org/entity/Q31932","NK Olimpija Ljubljana","http://www.wikidata.org/entity/Q543404","Stožice Stadium","14.521389 46.081111","46.081111","14.521389"
"181","http://www.wikidata.org/entity/Q29115","FC Lokomotiv Moscow","http://www.wikidata.org/entity/Q595937","RZD Arena","37.741169 55.80355","55.80355","37.741169"
"182","http://www.wikidata.org/entity/Q19644","Walsall F.C.","http://www.wikidata.org/entity/Q609268","Bescot Stadium","-1.990706 52.565433","52.565433","-1.990706"
"183","http://www.wikidata.org/entity/Q37091","FC Mordovia Saransk","http://www.wikidata.org/entity/Q612486","Start Stadium","45.192175 54.17583611","54.17583611","45.192175"
"184","http://www.wikidata.org/entity/Q24317","Rakvere JK Tarvas","http://www.wikidata.org/entity/Q618514","Rakvere Linnastaadion","26.380833 59.359444","59.359444","26.380833"
"185","http://www.wikidata.org/entity/Q48941","Fleetwood Town F.C.","http://www.wikidata.org/entity/Q619024","Highbury Stadium","-3.024728 53.916508","53.916508","-3.024728"
"186","http://www.wikidata.org/entity/Q19626","Shrewsbury Town F.C.","http://www.wikidata.org/entity/Q619070","New Meadow","-2.74933 52.68863","52.68863","-2.74933"
"187","http://www.wikidata.org/entity/Q19637","Tranmere Rovers F.C.","http://www.wikidata.org/entity/Q619072","Prenton Park","-3.0325 53.373722","53.373722","-3.0325"
"188","http://www.wikidata.org/entity/Q48935","Chesterfield F.C.","http://www.wikidata.org/entity/Q619112","Proact Stadium","-1.427203 53.253442","53.253442","-1.427203"
"189","http://www.wikidata.org/entity/Q48929","Burton Albion F.C.","http://www.wikidata.org/entity/Q619136","Pirelli Stadium","-1.626958 52.821906","52.821906","-1.626958"
"190","http://www.wikidata.org/entity/Q48943","Gillingham F.C.","http://www.wikidata.org/entity/Q619148","Priestfield Stadium","0.560753 51.38425","51.38425","0.560753"
"191","http://www.wikidata.org/entity/Q47965","Torquay United F.C.","http://www.wikidata.org/entity/Q619260","Plainmoor","-3.523825 50.476408","50.476408","-3.523825"
"192","http://www.wikidata.org/entity/Q48947","Plymouth Argyle F.C.","http://www.wikidata.org/entity/Q619350","Home Park","-4.150833333 50.388055555","50.388055555","-4.150833333"
"193","http://www.wikidata.org/entity/Q48945","Northampton Town F.C.","http://www.wikidata.org/entity/Q619615","Sixfields Stadium","-0.93345 52.235197","52.235197","-0.93345"
"194","http://www.wikidata.org/entity/Q48843","Accrington Stanley F.C.","http://www.wikidata.org/entity/Q620815","Crown Ground","-2.370911 53.765356","53.765356","-2.370911"
"195","http://www.wikidata.org/entity/Q31533","NK Celje","http://www.wikidata.org/entity/Q641455","Stadion Z'dežele","15.270278 46.246667","46.246667","15.270278"
"196","http://www.wikidata.org/entity/Q34120","KS Dinamo Tirana","http://www.wikidata.org/entity/Q717375","Qemal Stafa Stadium","19.824075 41.318314","41.318314","19.824075"
"197","http://www.wikidata.org/entity/Q24904","ADO Den Haag","http://www.wikidata.org/entity/Q720978","Cars Jeans Stadion","4.383056 52.062778","52.062778","4.383056"
"198","http://www.wikidata.org/entity/Q29108","FC Zenit Saint Petersburg","http://www.wikidata.org/entity/Q722970","Gazprom Arena","30.220533 59.972953","59.972953","30.220533"
"199","http://www.wikidata.org/entity/Q48944","Morecambe F.C.","http://www.wikidata.org/entity/Q762987","Globe Arena","-2.86716 54.0615","54.0615","-2.86716"
"200","http://www.wikidata.org/entity/Q38568","São Paulo FC","http://www.wikidata.org/entity/Q821761","Estádio do Morumbi","-46.720155555 -23.600125","-23.600125","-46.720155555"
"201","http://www.wikidata.org/entity/Q39290","NK Celik Zenica","http://www.wikidata.org/entity/Q861838","Bilino Polje Stadium","17.907083 44.20575","44.20575","17.907083"
"202","http://www.wikidata.org/entity/Q28356","JEF Reserves","http://www.wikidata.org/entity/Q938966","Ichihara Seaside Stadium","140.071639 35.527974","35.527974","140.071639"
"203","http://www.wikidata.org/entity/Q24699","RKC Waalwijk","http://www.wikidata.org/entity/Q942073","Mandemakers Stadion","5.088611 51.686944","51.686944","5.088611"
"204","http://www.wikidata.org/entity/Q47533","Once Caldas","http://www.wikidata.org/entity/Q943259","Estadio Palogrande","-75.489807 5.056233","5.056233","-75.489807"
"205","http://www.wikidata.org/entity/Q48879","Bradford City A.F.C.","http://www.wikidata.org/entity/Q969279","Valley Parade","-1.759022222 53.804222222","53.804222222","-1.759022222"
"206","http://www.wikidata.org/entity/Q44305","FC Koper","http://www.wikidata.org/entity/Q970178","Bonifika Stadium","13.730453 45.542356","45.542356","13.730453"
"207","http://www.wikidata.org/entity/Q48938","Dagenham & Redbridge F.C.","http://www.wikidata.org/entity/Q1121922","Victoria Road","0.159867 51.5478","51.5478","0.159867"
"208","http://www.wikidata.org/entity/Q47182","FK Daugava (2003)","http://www.wikidata.org/entity/Q1133726","Daugava Stadium","24.15886111 56.95516667","56.95516667","24.15886111"
"209","http://www.wikidata.org/entity/Q19634","Swindon Town F.C.","http://www.wikidata.org/entity/Q1137293","County Ground, Swindon","-1.770556 51.564444","51.564444","-1.770556"
"210","http://www.wikidata.org/entity/Q29112","Spartak Moscow","http://www.wikidata.org/entity/Q1190634","Otkrytie Bank Arena","37.4403 55.8178","55.8178","37.4403"
"211","http://www.wikidata.org/entity/Q32920","Marsa FC","http://www.wikidata.org/entity/Q1354010","Ta' Qali National Stadium","14.415372222 35.894863888","35.894863888","14.415372222"
"212","http://www.wikidata.org/entity/Q35933","S.C. Corinthians Paulista","http://www.wikidata.org/entity/Q1362236","Neo Química Arena","-46.474 -23.545555555","-23.545555555","-46.474"
"213","http://www.wikidata.org/entity/Q24711","FC Groningen","http://www.wikidata.org/entity/Q1374804","Euroborg","6.591388888 53.206111111","53.206111111","6.591388888"
"214","http://www.wikidata.org/entity/Q38781","FC Torpedo Kutaisi","http://www.wikidata.org/entity/Q1528840","Ramaz Shengelia Stadium","42.683086111 42.255141666","42.255141666","42.683086111"
"215","http://www.wikidata.org/entity/Q29103","FC Kuban Krasnodar","http://www.wikidata.org/entity/Q1558939","Kuban Stadium","38.999444444 45.025277777","45.025277777","38.999444444"
"216","http://www.wikidata.org/entity/Q44879","Selenge Press","http://www.wikidata.org/entity/Q1638795","MFF Football Centre","106.916111 47.9","47.9","106.916111"
"217","http://www.wikidata.org/entity/Q44883","Ulaanbaataryn Mazaalaynuud","http://www.wikidata.org/entity/Q1638795","MFF Football Centre","106.916111 47.9","47.9","106.916111"
"218","http://www.wikidata.org/entity/Q48946","Oxford United F.C.","http://www.wikidata.org/entity/Q1672134","Kassam Stadium","-1.208067 51.716419","51.716419","-1.208067"
"219","http://www.wikidata.org/entity/Q24680","FC Utrecht","http://www.wikidata.org/entity/Q1675996","Stadion Galgenwaard","5.145833333 52.078333333","52.078333333","5.145833333"
"220","http://www.wikidata.org/entity/Q48948","Port Vale F.C.","http://www.wikidata.org/entity/Q1724993","Vale Park","-2.1925 53.049722","53.049722","-2.1925"
"221","http://www.wikidata.org/entity/Q44897","ES Tunis","http://www.wikidata.org/entity/Q1848770","Olympic Stadium of Radès","10.272777777 36.747777777","36.747777777","10.272777777"
"222","http://www.wikidata.org/entity/Q48939","Exeter City F.C.","http://www.wikidata.org/entity/Q1856701","St James Park","-3.52115 50.730713888","50.730713888","-3.52115"
"223","http://www.wikidata.org/entity/Q44296","FC Chornomorets Odesa","http://www.wikidata.org/entity/Q2036094","Spartak Stadium","30.748444 46.468389","46.468389","30.748444"
"224","http://www.wikidata.org/entity/Q24689","VVV-Venlo","http://www.wikidata.org/entity/Q2262017","De Koel","6.179722 51.351944","51.351944","6.179722"
"225","http://www.wikidata.org/entity/Q29400","Taranto Sport","http://www.wikidata.org/entity/Q2541428","Stadio Erasmo Iacovone","17.27 40.452778","40.452778","17.27"
"226","http://www.wikidata.org/entity/Q29602","FC Dinamo-Polyot Bishkek","http://www.wikidata.org/entity/Q3042016","Dynamo Stadion","74.60083333 42.83722222","42.83722222","74.60083333"
"227","http://www.wikidata.org/entity/Q38395","FC Dordoi Bishkek","http://www.wikidata.org/entity/Q3108699","Spartak Stadium","74.59793889 42.880175","42.880175","74.59793889"
"228","http://www.wikidata.org/entity/Q32358","Tractor Sazi","http://www.wikidata.org/entity/Q3273189","Yadegar-e Emam Stadium","46.295833 38.026667","38.026667","46.295833"
"229","http://www.wikidata.org/entity/Q38124","FK Pelister","http://www.wikidata.org/entity/Q3405491","Stadion Tumbe Kafe","21.338889 41.018056","41.018056","21.338889"
"230","http://www.wikidata.org/entity/Q39183","FC Fastav Zlín","http://www.wikidata.org/entity/Q3505464","Letná Stadion","17.669425 49.231311","49.231311","17.669425"
"231","http://www.wikidata.org/entity/Q44307","ND Mura 05","http://www.wikidata.org/entity/Q3545094","Fazanerija City Stadium","16.1575 46.668611","46.668611","16.1575"
"232","http://www.wikidata.org/entity/Q26543","Horseed FC","http://www.wikidata.org/entity/Q3545656","Banadir Stadium","45.35666667 2.04194444","2.04194444","45.35666667"
"233","http://www.wikidata.org/entity/Q31821","Feralpisalò","http://www.wikidata.org/entity/Q3967826","Stadio Lino Turina","10.5128 45.6039","45.6039","10.5128"
"234","http://www.wikidata.org/entity/Q31821","Feralpisalò","http://www.wikidata.org/entity/Q3967826","Stadio Lino Turina","10.51308333 45.60394444","45.60394444","10.51308333"
"235","http://www.wikidata.org/entity/Q26363","FK Radnik Bijeljina","http://www.wikidata.org/entity/Q5591984","Bijeljina City Stadium","19.225 44.75444444","44.75444444","19.225"
"236","http://www.wikidata.org/entity/Q32444","UCAM Murcia CF","http://www.wikidata.org/entity/Q5847924","Q5847924","-1.19333 37.9217","37.9217","-1.19333"
"237","http://www.wikidata.org/entity/Q31660","Sepahan F.C.","http://www.wikidata.org/entity/Q5931161","Naghsh-e-Jahan Stadium","51.686203 32.743267","32.743267","51.686203"
"238","http://www.wikidata.org/entity/Q44441","Al Ahli Saudi FC","http://www.wikidata.org/entity/Q6411211","King Abdullah Sports City","39.165096 21.762627","21.762627","39.165096"
"239","http://www.wikidata.org/entity/Q44300","NK Rudar Velenje","http://www.wikidata.org/entity/Q7074533","Ob Jezeru City Stadium","15.104184 46.372931","46.372931","15.104184"
"240","http://www.wikidata.org/entity/Q45219","Mbabane Highlanders F.C.","http://www.wikidata.org/entity/Q7244401","Prince of Wales Stadium","-2.080556 51.910833","51.910833","-2.080556"
"241","http://www.wikidata.org/entity/Q39877","FC Petržalka","http://www.wikidata.org/entity/Q7596480","Stadium FC Petržalka 1898","17.1167 48.1333","48.1333","17.1167"
"242","http://www.wikidata.org/entity/Q44308","NK Triglav Kranj","http://www.wikidata.org/entity/Q7599369","Stanko Mlakar Stadium","14.364914 46.251731","46.251731","14.364914"
"243","http://www.wikidata.org/entity/Q32537","RCD Espanyol B","http://www.wikidata.org/entity/Q8346552","Ciutat Esportiva Dani Jarque","2.21278 41.4261","41.4261","2.21278"
"244","http://www.wikidata.org/entity/Q24474","Platanias F.C.","http://www.wikidata.org/entity/Q15896036","Perivolia Municipal Stadium","24.00055556 35.48725","35.48725","24.00055556"
"245","http://www.wikidata.org/entity/Q31420","NK Aluminij","http://www.wikidata.org/entity/Q16632819","Kidricevo Sports Park","15.7897 46.4078","46.4078","15.7897"
"246","http://www.wikidata.org/entity/Q48654","Colón F.C.","http://www.wikidata.org/entity/Q27966679","Estadio Parque Doctor Carlos Suero","-56.171666666 -34.817777777","-34.817777777","-56.171666666"
"247","http://www.wikidata.org/entity/Q48851","AFC Wimbledon","http://www.wikidata.org/entity/Q48699006","Plough Lane","-0.186669444 51.431363888","51.431363888","-0.186669444"
"248","http://www.wikidata.org/entity/Q704","Olympique Lyonnais","http://www.wikidata.org/entity/Q8507","Parc Olympique Lyonnais","4.982131 45.765224","45.765224","4.982131"
"249","http://www.wikidata.org/entity/Q2714","Watford F.C.","http://www.wikidata.org/entity/Q10626","Vicarage Road","-0.401606 51.649928","51.649928","-0.401606"
"250","http://www.wikidata.org/entity/Q11961","Heracles Almelo","http://www.wikidata.org/entity/Q11969","Erve Asito","6.649722 52.338611","52.338611","6.649722"
"251","http://www.wikidata.org/entity/Q10308","Real Zaragoza","http://www.wikidata.org/entity/Q17484","La Romareda","-0.901822 41.636592","41.636592","-0.901822"
"252","http://www.wikidata.org/entity/Q8760","Deportivo de La Coruña","http://www.wikidata.org/entity/Q22130","Estadio Municipal de Abanca Riazor","-8.417372 43.368667","43.368667","-8.417372"
"253","http://www.wikidata.org/entity/Q2674","Palermo FC","http://www.wikidata.org/entity/Q28500","Stadio Renzo Barbera","13.342275 38.152767","38.152767","13.342275"
"254","http://www.wikidata.org/entity/Q1422","Juventus F.C.","http://www.wikidata.org/entity/Q62149","Allianz Stadium","7.641247 45.109594","45.109594","7.641247"
"255","http://www.wikidata.org/entity/Q2641","S.S.C. Napoli","http://www.wikidata.org/entity/Q82709","Stadio Diego Armando Maradona","14.193008 40.827967","40.827967","14.193008"
"256","http://www.wikidata.org/entity/Q8416","Novara Calcio","http://www.wikidata.org/entity/Q94583","Stadio Silvio Piola (Novara)","8.595833 45.435833","45.435833","8.595833"
"257","http://www.wikidata.org/entity/Q6630","Ascoli Calcio 1898 F.C.","http://www.wikidata.org/entity/Q94591","Stadio Cino e Lillo Del Duca","13.594167 42.861111","42.861111","13.594167"
